date,race,age,confirmed_cases_total,confirmed_cases_percent,deaths_total,deaths_percent,population_percent
2020-05-14,Asian,0-17,80,0.042,0,0.0,0.13
2020-05-14,Asian,18-34,1177,0.092,3,0.111,0.151
2020-05-14,Asian,35-49,1498,0.11599999999999999,11,0.078,0.179
2020-05-14,Asian,50-64,1627,0.126,53,0.121,0.16699999999999998
2020-05-14,Asian,65-79,873,0.129,117,0.127,0.172
2020-05-14,Asian,80+,676,0.17800000000000002,295,0.218,0.172
2020-05-14,Asian,Total,5941,0.11599999999999999,480,0.16699999999999998,0.157
2020-05-14,Black,0-17,44,0.023,0,0.0,0.054000000000000006
2020-05-14,Black,18-34,594,0.047,4,0.14800000000000002,0.065
2020-05-14,Black,35-49,661,0.051,14,0.099,0.059
2020-05-14,Black,50-64,851,0.066,47,0.107,0.064
2020-05-14,Black,65-79,567,0.084,110,0.119,0.055
2020-05-14,Black,80+,308,0.081,117,0.08600000000000001,0.048
2020-05-14,Black,Total,3026,0.059,292,0.10099999999999999,0.06
2020-05-14,Latino,0-17,1491,0.779,0,0.0,0.479
2020-05-14,Latino,18-34,7899,0.621,16,0.593,0.45
2020-05-14,Latino,35-49,7530,0.583,102,0.723,0.415
2020-05-14,Latino,50-64,6506,0.503,234,0.5329999999999999,0.322
2020-05-14,Latino,65-79,2466,0.365,360,0.389,0.218
2020-05-14,Latino,80+,972,0.256,348,0.257,0.196
2020-05-14,Latino,Total,26880,0.526,1060,0.36700000000000005,0.389
2020-05-14,Other,0-17,103,0.054,0,0.0,0.044000000000000004
2020-05-14,Other,18-34,852,0.067,1,0.037000000000000005,0.032
2020-05-14,Other,35-49,826,0.063,3,0.021,0.021
2020-05-14,Other,50-64,893,0.06899999999999999,9,0.02,0.017
2020-05-14,Other,65-79,420,0.062000000000000006,27,0.028000000000000004,0.015
2020-05-14,Other,80+,183,0.047999999999999994,24,0.017,0.013
2020-05-14,Other,Total,3280,0.065,64,0.023,0.027000000000000003
2020-05-14,White,0-17,197,0.103,0,0.0,0.292
2020-05-14,White,18-34,2199,0.173,3,0.111,0.302
2020-05-14,White,35-49,2392,0.185,11,0.078,0.325
2020-05-14,White,50-64,3062,0.237,96,0.21899999999999997,0.43
2020-05-14,White,65-79,2433,0.36,312,0.337,0.54
2020-05-14,White,80+,1665,0.43799999999999994,569,0.42100000000000004,0.5720000000000001
2020-05-14,White,Total,11956,0.23399999999999999,991,0.34299999999999997,0.366
2020-05-15,Asian,0-17,87,0.043,0,0.0,0.13
2020-05-15,Asian,18-34,1218,0.092,3,0.103,0.151
2020-05-15,Asian,35-49,1547,0.11599999999999999,10,0.069,0.179
2020-05-15,Asian,50-64,1672,0.126,52,0.11599999999999999,0.16699999999999998
2020-05-15,Asian,65-79,893,0.129,123,0.128,0.172
2020-05-15,Asian,80+,691,0.177,300,0.213,0.172
2020-05-15,Asian,Total,6118,0.11599999999999999,489,0.163,0.157
2020-05-15,Black,0-17,47,0.023,0,0.0,0.054000000000000006
2020-05-15,Black,18-34,638,0.048,3,0.103,0.065
2020-05-15,Black,35-49,694,0.052000000000000005,14,0.096,0.059
2020-05-15,Black,50-64,887,0.067,48,0.107,0.064
2020-05-15,Black,65-79,585,0.084,112,0.11699999999999999,0.055
2020-05-15,Black,80+,326,0.084,127,0.09,0.048
2020-05-15,Black,Total,3178,0.06,304,0.102,0.06
2020-05-15,Latino,0-17,1575,0.782,0,0.0,0.479
2020-05-15,Latino,18-34,8256,0.625,18,0.621,0.45
2020-05-15,Latino,35-49,7803,0.586,106,0.726,0.415
2020-05-15,Latino,50-64,6750,0.507,242,0.5379999999999999,0.322
2020-05-15,Latino,65-79,2545,0.36700000000000005,376,0.392,0.218
2020-05-15,Latino,80+,1000,0.256,368,0.262,0.196
2020-05-15,Latino,Total,27943,0.53,1110,0.371,0.389
2020-05-15,Other,0-17,104,0.051000000000000004,0,0.0,0.044000000000000004
2020-05-15,Other,18-34,863,0.065,2,0.068,0.032
2020-05-15,Other,35-49,841,0.063,4,0.027999999999999997,0.021
2020-05-15,Other,50-64,901,0.06799999999999999,10,0.020999999999999998,0.017
2020-05-15,Other,65-79,435,0.063,29,0.030000000000000002,0.015
2020-05-15,Other,80+,187,0.048,24,0.017,0.013
2020-05-15,Other,Total,3333,0.063,69,0.023,0.027000000000000003
2020-05-15,White,0-17,202,0.1,0,0.0,0.292
2020-05-15,White,18-34,2234,0.16899999999999998,3,0.103,0.302
2020-05-15,White,35-49,2433,0.183,12,0.08199999999999999,0.325
2020-05-15,White,50-64,3107,0.233,98,0.218,0.43
2020-05-15,White,65-79,2471,0.35700000000000004,320,0.33299999999999996,0.54
2020-05-15,White,80+,1697,0.435,588,0.418,0.5720000000000001
2020-05-15,White,Total,12153,0.23,1021,0.341,0.366
2020-05-16,Asian,0-17,95,0.044000000000000004,0,0.0,0.13
2020-05-16,Asian,18-34,1282,0.09300000000000001,3,0.09699999999999999,0.151
2020-05-16,Asian,35-49,1596,0.11599999999999999,10,0.068,0.179
2020-05-16,Asian,50-64,1725,0.125,53,0.11599999999999999,0.16699999999999998
2020-05-16,Asian,65-79,910,0.129,124,0.127,0.172
2020-05-16,Asian,80+,712,0.177,305,0.21100000000000002,0.172
2020-05-16,Asian,Total,6330,0.11599999999999999,496,0.162,0.157
2020-05-16,Black,0-17,48,0.022000000000000002,0,0.0,0.054000000000000006
2020-05-16,Black,18-34,643,0.047,3,0.09699999999999999,0.065
2020-05-16,Black,35-49,708,0.051,14,0.095,0.059
2020-05-16,Black,50-64,898,0.065,50,0.109,0.064
2020-05-16,Black,65-79,592,0.084,114,0.11699999999999999,0.055
2020-05-16,Black,80+,331,0.083,130,0.09,0.048
2020-05-16,Black,Total,3221,0.059,311,0.102,0.06
2020-05-16,Latino,0-17,1707,0.782,0,0.0,0.479
2020-05-16,Latino,18-34,8678,0.63,20,0.645,0.45
2020-05-16,Latino,35-49,8138,0.59,107,0.728,0.415
2020-05-16,Latino,50-64,7021,0.511,247,0.537,0.322
2020-05-16,Latino,65-79,2618,0.37,382,0.39299999999999996,0.218
2020-05-16,Latino,80+,1033,0.258,381,0.264,0.196
2020-05-16,Latino,Total,29208,0.535,1137,0.37200000000000005,0.389
2020-05-16,Other,0-17,108,0.049,0,0.0,0.044000000000000004
2020-05-16,Other,18-34,881,0.064,2,0.064,0.032
2020-05-16,Other,35-49,864,0.062,4,0.027999999999999997,0.021
2020-05-16,Other,50-64,919,0.067,11,0.023,0.017
2020-05-16,Other,65-79,445,0.063,31,0.032,0.015
2020-05-16,Other,80+,198,0.049,26,0.018000000000000002,0.013
2020-05-16,Other,Total,3418,0.063,74,0.025,0.027000000000000003
2020-05-16,White,0-17,226,0.103,0,0.0,0.292
2020-05-16,White,18-34,2299,0.16699999999999998,3,0.09699999999999999,0.302
2020-05-16,White,35-49,2493,0.18100000000000002,12,0.08199999999999999,0.325
2020-05-16,White,50-64,3183,0.23199999999999998,99,0.215,0.43
2020-05-16,White,65-79,2514,0.355,322,0.331,0.54
2020-05-16,White,80+,1728,0.43200000000000005,603,0.41700000000000004,0.5720000000000001
2020-05-16,White,Total,12452,0.228,1039,0.34,0.366
2020-05-17,Asian,0-17,105,0.047,0,0.0,0.13
2020-05-17,Asian,18-34,1322,0.094,3,0.094,0.151
2020-05-17,Asian,35-49,1630,0.11599999999999999,10,0.067,0.179
2020-05-17,Asian,50-64,1769,0.127,54,0.114,0.16699999999999998
2020-05-17,Asian,65-79,929,0.13,125,0.125,0.172
2020-05-17,Asian,80+,725,0.177,308,0.206,0.172
2020-05-17,Asian,Total,6489,0.11699999999999999,500,0.159,0.157
2020-05-17,Black,0-17,49,0.022000000000000002,0,0.0,0.054000000000000006
2020-05-17,Black,18-34,653,0.047,3,0.094,0.065
2020-05-17,Black,35-49,716,0.051,14,0.09300000000000001,0.059
2020-05-17,Black,50-64,906,0.065,52,0.11,0.064
2020-05-17,Black,65-79,603,0.084,117,0.11699999999999999,0.055
2020-05-17,Black,80+,339,0.083,135,0.09,0.048
2020-05-17,Black,Total,3267,0.059,321,0.102,0.06
2020-05-17,Latino,0-17,1741,0.777,0,0.0,0.479
2020-05-17,Latino,18-34,8842,0.63,21,0.6559999999999999,0.45
2020-05-17,Latino,35-49,8268,0.59,110,0.733,0.415
2020-05-17,Latino,50-64,7117,0.51,253,0.537,0.322
2020-05-17,Latino,65-79,2663,0.37,394,0.395,0.218
2020-05-17,Latino,80+,1049,0.256,395,0.264,0.196
2020-05-17,Latino,Total,29693,0.534,1173,0.373,0.389
2020-05-17,Other,0-17,119,0.052,0,0.0,0.044000000000000004
2020-05-17,Other,18-34,898,0.065,1,0.031,0.032
2020-05-17,Other,35-49,893,0.064,4,0.026,0.021
2020-05-17,Other,50-64,938,0.06799999999999999,11,0.023,0.017
2020-05-17,Other,65-79,452,0.063,30,0.03,0.015
2020-05-17,Other,80+,206,0.049999999999999996,25,0.016,0.013
2020-05-17,Other,Total,3508,0.063,71,0.022000000000000002,0.027000000000000003
2020-05-17,White,0-17,227,0.10099999999999999,0,0.0,0.292
2020-05-17,White,18-34,2324,0.166,4,0.125,0.302
2020-05-17,White,35-49,2505,0.179,12,0.08,0.325
2020-05-17,White,50-64,3212,0.23,101,0.214,0.43
2020-05-17,White,65-79,2547,0.354,332,0.33299999999999996,0.54
2020-05-17,White,80+,1773,0.433,631,0.42200000000000004,0.5720000000000001
2020-05-17,White,Total,12598,0.22699999999999998,1080,0.34299999999999997,0.366
2020-05-18,Asian,0-17,105,0.045,0,0.0,0.13
2020-05-18,Asian,18-34,1336,0.09300000000000001,3,0.094,0.151
2020-05-18,Asian,35-49,1646,0.115,10,0.065,0.179
2020-05-18,Asian,50-64,1784,0.126,53,0.11199999999999999,0.16699999999999998
2020-05-18,Asian,65-79,936,0.128,125,0.124,0.172
2020-05-18,Asian,80+,729,0.17600000000000002,311,0.206,0.172
2020-05-18,Asian,Total,6545,0.11599999999999999,502,0.157,0.157
2020-05-18,Black,0-17,51,0.022000000000000002,0,0.0,0.054000000000000006
2020-05-18,Black,18-34,672,0.047,3,0.094,0.065
2020-05-18,Black,35-49,731,0.051,14,0.092,0.059
2020-05-18,Black,50-64,923,0.065,52,0.11,0.064
2020-05-18,Black,65-79,613,0.084,118,0.11699999999999999,0.055
2020-05-18,Black,80+,343,0.083,136,0.09,0.048
2020-05-18,Black,Total,3334,0.059,323,0.102,0.06
2020-05-18,Latino,0-17,1797,0.769,0,0.0,0.479
2020-05-18,Latino,18-34,9077,0.63,21,0.6559999999999999,0.45
2020-05-18,Latino,35-49,8482,0.591,112,0.732,0.415
2020-05-18,Latino,50-64,7265,0.51,254,0.5379999999999999,0.322
2020-05-18,Latino,65-79,2697,0.369,403,0.39799999999999996,0.218
2020-05-18,Latino,80+,1059,0.256,397,0.263,0.196
2020-05-18,Latino,Total,30391,0.535,1187,0.374,0.389
2020-05-18,Other,0-17,130,0.056,0,0.0,0.044000000000000004
2020-05-18,Other,18-34,915,0.063,1,0.031,0.032
2020-05-18,Other,35-49,910,0.064,4,0.026,0.021
2020-05-18,Other,50-64,972,0.06799999999999999,11,0.023,0.017
2020-05-18,Other,65-79,464,0.064,30,0.03,0.015
2020-05-18,Other,80+,206,0.049999999999999996,24,0.015,0.013
2020-05-18,Other,Total,3599,0.064,70,0.022000000000000002,0.027000000000000003
2020-05-18,White,0-17,254,0.109,0,0.0,0.292
2020-05-18,White,18-34,2417,0.168,4,0.125,0.302
2020-05-18,White,35-49,2582,0.18,13,0.085,0.325
2020-05-18,White,50-64,3300,0.23199999999999998,102,0.21600000000000003,0.43
2020-05-18,White,65-79,2595,0.355,336,0.332,0.54
2020-05-18,White,80+,1802,0.435,641,0.425,0.5720000000000001
2020-05-18,White,Total,12960,0.228,1096,0.34500000000000003,0.366
2020-05-19,Asian,0-17,106,0.042,0,0.0,0.13
2020-05-19,Asian,18-34,1365,0.092,3,0.08800000000000001,0.151
2020-05-19,Asian,35-49,1678,0.114,10,0.064,0.179
2020-05-19,Asian,50-64,1814,0.124,54,0.109,0.16699999999999998
2020-05-19,Asian,65-79,948,0.127,131,0.12300000000000001,0.172
2020-05-19,Asian,80+,745,0.17600000000000002,325,0.21,0.172
2020-05-19,Asian,Total,6666,0.114,523,0.159,0.157
2020-05-19,Black,0-17,54,0.022000000000000002,0,0.0,0.054000000000000006
2020-05-19,Black,18-34,697,0.047,3,0.08800000000000001,0.065
2020-05-19,Black,35-49,750,0.051,14,0.09,0.059
2020-05-19,Black,50-64,944,0.065,55,0.111,0.064
2020-05-19,Black,65-79,624,0.084,124,0.11699999999999999,0.055
2020-05-19,Black,80+,348,0.08199999999999999,139,0.09,0.048
2020-05-19,Black,Total,3418,0.059,335,0.102,0.06
2020-05-19,Latino,0-17,1920,0.777,0,0.0,0.479
2020-05-19,Latino,18-34,9399,0.632,23,0.6759999999999999,0.45
2020-05-19,Latino,35-49,8772,0.595,115,0.737,0.415
2020-05-19,Latino,50-64,7483,0.514,268,0.541,0.322
2020-05-19,Latino,65-79,2761,0.371,422,0.39799999999999996,0.218
2020-05-19,Latino,80+,1082,0.256,407,0.263,0.196
2020-05-19,Latino,Total,31432,0.539,1235,0.375,0.389
2020-05-19,Other,0-17,131,0.053,0,0.0,0.044000000000000004
2020-05-19,Other,18-34,942,0.063,1,0.028999999999999998,0.032
2020-05-19,Other,35-49,914,0.063,4,0.026,0.021
2020-05-19,Other,50-64,973,0.067,10,0.02,0.017
2020-05-19,Other,65-79,475,0.065,33,0.031,0.015
2020-05-19,Other,80+,208,0.049,27,0.017,0.013
2020-05-19,Other,Total,3645,0.063,75,0.023,0.027000000000000003
2020-05-19,White,0-17,261,0.106,0,0.0,0.292
2020-05-19,White,18-34,2464,0.166,4,0.118,0.302
2020-05-19,White,35-49,2624,0.17800000000000002,13,0.083,0.325
2020-05-19,White,50-64,3356,0.23,108,0.218,0.43
2020-05-19,White,65-79,2628,0.353,349,0.33,0.54
2020-05-19,White,80+,1843,0.436,651,0.42,0.5720000000000001
2020-05-19,White,Total,13185,0.226,1125,0.342,0.366
2020-05-20,Asian,0-17,109,0.042,0,0.0,0.13
2020-05-20,Asian,18-34,1388,0.091,3,0.08600000000000001,0.151
2020-05-20,Asian,35-49,1707,0.113,10,0.064,0.179
2020-05-20,Asian,50-64,1834,0.12300000000000001,56,0.11,0.16699999999999998
2020-05-20,Asian,65-79,961,0.126,134,0.12300000000000001,0.172
2020-05-20,Asian,80+,754,0.17500000000000002,332,0.21,0.172
2020-05-20,Asian,Total,6763,0.11199999999999999,535,0.158,0.157
2020-05-20,Black,0-17,56,0.021,0,0.0,0.054000000000000006
2020-05-20,Black,18-34,714,0.046,3,0.08600000000000001,0.065
2020-05-20,Black,35-49,754,0.05,14,0.08900000000000001,0.059
2020-05-20,Black,50-64,954,0.064,56,0.11,0.064
2020-05-20,Black,65-79,635,0.084,130,0.119,0.055
2020-05-20,Black,80+,350,0.08199999999999999,141,0.08900000000000001,0.048
2020-05-20,Black,Total,3465,0.057999999999999996,344,0.102,0.06
2020-05-20,Latino,0-17,2046,0.7829999999999999,0,0.0,0.479
2020-05-20,Latino,18-34,9824,0.638,24,0.6859999999999999,0.45
2020-05-20,Latino,35-49,9070,0.599,117,0.741,0.415
2020-05-20,Latino,50-64,7751,0.518,278,0.544,0.322
2020-05-20,Latino,65-79,2842,0.375,434,0.39799999999999996,0.218
2020-05-20,Latino,80+,1111,0.259,418,0.264,0.196
2020-05-20,Latino,Total,32662,0.544,1271,0.376,0.389
2020-05-20,Other,0-17,131,0.051,0,0.0,0.044000000000000004
2020-05-20,Other,18-34,956,0.062,1,0.028999999999999998,0.032
2020-05-20,Other,35-49,940,0.063,4,0.026,0.021
2020-05-20,Other,50-64,990,0.067,10,0.02,0.017
2020-05-20,Other,65-79,479,0.064,29,0.027,0.015
2020-05-20,Other,80+,218,0.049999999999999996,29,0.018000000000000002,0.013
2020-05-20,Other,Total,3717,0.062,73,0.022000000000000002,0.027000000000000003
2020-05-20,White,0-17,272,0.104,0,0.0,0.292
2020-05-20,White,18-34,2526,0.16399999999999998,4,0.114,0.302
2020-05-20,White,35-49,2681,0.177,13,0.08199999999999999,0.325
2020-05-20,White,50-64,3427,0.22899999999999998,111,0.217,0.43
2020-05-20,White,65-79,2664,0.35100000000000003,364,0.33399999999999996,0.54
2020-05-20,White,80+,1858,0.433,666,0.42,0.5720000000000001
2020-05-20,White,Total,13437,0.22399999999999998,1158,0.34299999999999997,0.366
2020-05-21,Asian,0-17,113,0.040999999999999995,0,0.0,0.13
2020-05-21,Asian,18-34,1416,0.08900000000000001,3,0.08600000000000001,0.151
2020-05-21,Asian,35-49,1745,0.11199999999999999,11,0.067,0.179
2020-05-21,Asian,50-64,1870,0.122,58,0.111,0.16699999999999998
2020-05-21,Asian,65-79,973,0.126,135,0.12,0.172
2020-05-21,Asian,80+,776,0.17600000000000002,334,0.206,0.172
2020-05-21,Asian,Total,6903,0.11199999999999999,541,0.157,0.157
2020-05-21,Black,0-17,60,0.022000000000000002,0,0.0,0.054000000000000006
2020-05-21,Black,18-34,731,0.046,3,0.08600000000000001,0.065
2020-05-21,Black,35-49,767,0.049,15,0.092,0.059
2020-05-21,Black,50-64,966,0.063,56,0.107,0.064
2020-05-21,Black,65-79,648,0.084,135,0.12,0.055
2020-05-21,Black,80+,359,0.081,144,0.08900000000000001,0.048
2020-05-21,Black,Total,3533,0.057,353,0.102,0.06
2020-05-21,Latino,0-17,2160,0.7809999999999999,0,0.0,0.479
2020-05-21,Latino,18-34,10151,0.638,24,0.6859999999999999,0.45
2020-05-21,Latino,35-49,9313,0.598,120,0.736,0.415
2020-05-21,Latino,50-64,7932,0.518,287,0.5489999999999999,0.322
2020-05-21,Latino,65-79,2910,0.376,448,0.4,0.218
2020-05-21,Latino,80+,1151,0.261,429,0.266,0.196
2020-05-21,Latino,Total,33639,0.545,1308,0.37799999999999995,0.389
2020-05-21,Other,0-17,142,0.051000000000000004,0,0.0,0.044000000000000004
2020-05-21,Other,18-34,1006,0.063,1,0.028999999999999998,0.032
2020-05-21,Other,35-49,1004,0.065,4,0.024,0.021
2020-05-21,Other,50-64,1047,0.06899999999999999,10,0.019000000000000003,0.017
2020-05-21,Other,65-79,496,0.064,29,0.025,0.015
2020-05-21,Other,80+,218,0.049,31,0.019000000000000003,0.013
2020-05-21,Other,Total,3916,0.064,75,0.022000000000000002,0.027000000000000003
2020-05-21,White,0-17,289,0.105,0,0.0,0.292
2020-05-21,White,18-34,2608,0.16399999999999998,4,0.114,0.302
2020-05-21,White,35-49,2738,0.17600000000000002,13,0.08,0.325
2020-05-21,White,50-64,3496,0.228,112,0.214,0.43
2020-05-21,White,65-79,2716,0.35100000000000003,374,0.33399999999999996,0.54
2020-05-21,White,80+,1905,0.43200000000000005,677,0.419,0.5720000000000001
2020-05-21,White,Total,13762,0.223,1180,0.341,0.366
2020-05-22,Asian,0-17,119,0.04,0,0.0,0.13
2020-05-22,Asian,18-34,1439,0.08700000000000001,3,0.08600000000000001,0.151
2020-05-22,Asian,35-49,1766,0.11,12,0.073,0.179
2020-05-22,Asian,50-64,1900,0.121,59,0.111,0.16699999999999998
2020-05-22,Asian,65-79,982,0.124,136,0.119,0.172
2020-05-22,Asian,80+,788,0.17500000000000002,338,0.207,0.172
2020-05-22,Asian,Total,7004,0.11,548,0.156,0.157
2020-05-22,Black,0-17,63,0.022000000000000002,0,0.0,0.054000000000000006
2020-05-22,Black,18-34,742,0.045,3,0.08600000000000001,0.065
2020-05-22,Black,35-49,785,0.049,15,0.091,0.059
2020-05-22,Black,50-64,986,0.063,58,0.109,0.064
2020-05-22,Black,65-79,665,0.084,137,0.12,0.055
2020-05-22,Black,80+,373,0.083,144,0.08800000000000001,0.048
2020-05-22,Black,Total,3616,0.057,357,0.102,0.06
2020-05-22,Latino,0-17,2290,0.785,0,0.0,0.479
2020-05-22,Latino,18-34,10509,0.64,24,0.6859999999999999,0.45
2020-05-22,Latino,35-49,9648,0.602,121,0.738,0.415
2020-05-22,Latino,50-64,8181,0.521,293,0.55,0.322
2020-05-22,Latino,65-79,2988,0.37799999999999995,458,0.401,0.218
2020-05-22,Latino,80+,1176,0.261,433,0.266,0.196
2020-05-22,Latino,Total,34809,0.5479999999999999,1329,0.379,0.389
2020-05-22,Other,0-17,157,0.054,0,0.0,0.044000000000000004
2020-05-22,Other,18-34,1055,0.064,1,0.028999999999999998,0.032
2020-05-22,Other,35-49,1043,0.065,3,0.018000000000000002,0.021
2020-05-22,Other,50-64,1080,0.06899999999999999,10,0.019000000000000003,0.017
2020-05-22,Other,65-79,506,0.064,30,0.026000000000000002,0.015
2020-05-22,Other,80+,226,0.051,31,0.019000000000000003,0.013
2020-05-22,Other,Total,4069,0.064,75,0.022000000000000002,0.027000000000000003
2020-05-22,White,0-17,290,0.099,0,0.0,0.292
2020-05-22,White,18-34,2667,0.163,4,0.114,0.302
2020-05-22,White,35-49,2778,0.173,13,0.079,0.325
2020-05-22,White,50-64,3562,0.22699999999999998,113,0.212,0.43
2020-05-22,White,65-79,2764,0.35000000000000003,382,0.33399999999999996,0.54
2020-05-22,White,80+,1936,0.43,683,0.419,0.5720000000000001
2020-05-22,White,Total,14007,0.221,1195,0.341,0.366
2020-05-27,Asian,0-17,141,0.038,0,0.0,0.13
2020-05-27,Asian,18-34,1527,0.081,3,0.077,0.151
2020-05-27,Asian,35-49,1863,0.104,14,0.08,0.179
2020-05-27,Asian,50-64,2003,0.115,63,0.111,0.16699999999999998
2020-05-27,Asian,65-79,1042,0.12,141,0.11599999999999999,0.172
2020-05-27,Asian,80+,817,0.17,359,0.207,0.172
2020-05-27,Asian,Total,7402,0.103,580,0.156,0.157
2020-05-27,Black,0-17,71,0.019,0,0.0,0.054000000000000006
2020-05-27,Black,18-34,794,0.042,3,0.077,0.065
2020-05-27,Black,35-49,830,0.046,15,0.08600000000000001,0.059
2020-05-27,Black,50-64,1058,0.061,59,0.104,0.064
2020-05-27,Black,65-79,714,0.083,146,0.12,0.055
2020-05-27,Black,80+,393,0.08199999999999999,154,0.08900000000000001,0.048
2020-05-27,Black,Total,3863,0.054000000000000006,377,0.10099999999999999,0.06
2020-05-27,Latino,0-17,2711,0.737,0,0.0,0.479
2020-05-27,Latino,18-34,11848,0.627,28,0.718,0.45
2020-05-27,Latino,35-49,10758,0.596,128,0.736,0.415
2020-05-27,Latino,50-64,9022,0.52,318,0.561,0.322
2020-05-27,Latino,65-79,3282,0.38,495,0.407,0.218
2020-05-27,Latino,80+,1281,0.267,465,0.268,0.196
2020-05-27,Latino,Total,38929,0.545,1434,0.384,0.389
2020-05-27,Other,0-17,430,0.11699999999999999,0,0.0,0.044000000000000004
2020-05-27,Other,18-34,1863,0.098,2,0.051,0.032
2020-05-27,Other,35-49,1661,0.091,4,0.023,0.021
2020-05-27,Other,50-64,1497,0.087,10,0.019000000000000003,0.017
2020-05-27,Other,65-79,638,0.074,28,0.023,0.015
2020-05-27,Other,80+,261,0.054,35,0.019000000000000003,0.013
2020-05-27,Other,Total,6352,0.089,79,0.022000000000000002,0.027000000000000003
2020-05-27,White,0-17,325,0.08800000000000001,0,0.0,0.292
2020-05-27,White,18-34,2872,0.152,3,0.077,0.302
2020-05-27,White,35-49,2924,0.162,13,0.075,0.325
2020-05-27,White,50-64,3780,0.218,117,0.206,0.43
2020-05-27,White,65-79,2956,0.342,406,0.33399999999999996,0.54
2020-05-27,White,80+,2047,0.42700000000000005,721,0.416,0.5720000000000001
2020-05-27,White,Total,14915,0.209,1260,0.33799999999999997,0.366
2020-05-28,Asian,0-17,143,0.037000000000000005,0,0.0,0.13
2020-05-28,Asian,18-34,1554,0.08,3,0.077,0.151
2020-05-28,Asian,35-49,1884,0.10099999999999999,14,0.079,0.179
2020-05-28,Asian,50-64,2024,0.114,65,0.111,0.16699999999999998
2020-05-28,Asian,65-79,1055,0.12,144,0.11599999999999999,0.172
2020-05-28,Asian,80+,822,0.168,367,0.208,0.172
2020-05-28,Asian,Total,7491,0.102,593,0.156,0.157
2020-05-28,Black,0-17,74,0.019,0,0.0,0.054000000000000006
2020-05-28,Black,18-34,807,0.040999999999999995,3,0.077,0.065
2020-05-28,Black,35-49,849,0.046,15,0.085,0.059
2020-05-28,Black,50-64,1066,0.06,61,0.104,0.064
2020-05-28,Black,65-79,718,0.08199999999999999,148,0.119,0.055
2020-05-28,Black,80+,396,0.081,156,0.08800000000000001,0.048
2020-05-28,Black,Total,3914,0.053,383,0.10099999999999999,0.06
2020-05-28,Latino,0-17,2838,0.7340000000000001,0,0.0,0.479
2020-05-28,Latino,18-34,12227,0.625,28,0.718,0.45
2020-05-28,Latino,35-49,11087,0.598,131,0.7440000000000001,0.415
2020-05-28,Latino,50-64,9266,0.521,332,0.5650000000000001,0.322
2020-05-28,Latino,65-79,3375,0.384,505,0.408,0.218
2020-05-28,Latino,80+,1311,0.26899999999999996,469,0.266,0.196
2020-05-28,Latino,Total,40134,0.546,1465,0.385,0.389
2020-05-28,Other,0-17,480,0.124,0,0.0,0.044000000000000004
2020-05-28,Other,18-34,2036,0.10400000000000001,2,0.051,0.032
2020-05-28,Other,35-49,1769,0.095,3,0.017,0.021
2020-05-28,Other,50-64,1581,0.09,11,0.018000000000000002,0.017
2020-05-28,Other,65-79,661,0.075,29,0.023,0.015
2020-05-28,Other,80+,270,0.055,33,0.018000000000000002,0.013
2020-05-28,Other,Total,6799,0.09199999999999998,78,0.021,0.027000000000000003
2020-05-28,White,0-17,332,0.08600000000000001,0,0.0,0.292
2020-05-28,White,18-34,2925,0.15,3,0.077,0.302
2020-05-28,White,35-49,2963,0.16,13,0.07400000000000001,0.325
2020-05-28,White,50-64,3834,0.21600000000000003,119,0.20199999999999999,0.43
2020-05-28,White,65-79,2986,0.34,413,0.33299999999999996,0.54
2020-05-28,White,80+,2081,0.426,741,0.42,0.5720000000000001
2020-05-28,White,Total,15132,0.206,1289,0.33799999999999997,0.366
2020-05-29,Asian,0-17,149,0.036000000000000004,0,0.0,0.13
2020-05-29,Asian,18-34,1617,0.08,3,0.077,0.151
2020-05-29,Asian,35-49,1943,0.10099999999999999,15,0.083,0.179
2020-05-29,Asian,50-64,2073,0.114,66,0.10800000000000001,0.16699999999999998
2020-05-29,Asian,65-79,1076,0.12,147,0.11599999999999999,0.172
2020-05-29,Asian,80+,831,0.16699999999999998,375,0.208,0.172
2020-05-29,Asian,Total,7698,0.102,606,0.155,0.157
2020-05-29,Black,0-17,80,0.02,0,0.0,0.054000000000000006
2020-05-29,Black,18-34,846,0.042,3,0.077,0.065
2020-05-29,Black,35-49,873,0.046,15,0.083,0.059
2020-05-29,Black,50-64,1101,0.06,62,0.102,0.064
2020-05-29,Black,65-79,738,0.08199999999999999,151,0.12,0.055
2020-05-29,Black,80+,403,0.081,158,0.08800000000000001,0.048
2020-05-29,Black,Total,4045,0.053,389,0.1,0.06
2020-05-29,Latino,0-17,2977,0.728,0,0.0,0.479
2020-05-29,Latino,18-34,12626,0.622,28,0.718,0.45
2020-05-29,Latino,35-49,11418,0.597,135,0.75,0.415
2020-05-29,Latino,50-64,9527,0.522,351,0.578,0.322
2020-05-29,Latino,65-79,3467,0.386,515,0.408,0.218
2020-05-29,Latino,80+,1340,0.27,477,0.265,0.196
2020-05-29,Latino,Total,41386,0.546,1506,0.387,0.389
2020-05-29,Other,0-17,540,0.132,0,0.0,0.044000000000000004
2020-05-29,Other,18-34,2231,0.11,2,0.051,0.032
2020-05-29,Other,35-49,1878,0.098,2,0.012,0.021
2020-05-29,Other,50-64,1671,0.09199999999999998,9,0.014,0.017
2020-05-29,Other,65-79,681,0.076,28,0.022,0.015
2020-05-29,Other,80+,280,0.056,33,0.018000000000000002,0.013
